annotator,aae_speaker_identity,regional_background,regional_background_notes,written_aae_familiarity,acknowledgement_consent,acknowledgement_name,item_index,sample_type,aae_text,sae_text,aae_back_text,special_mark,unintelligible_original,semantic_equivalence,sentiment_preservation,semantic_change_notes,original_naturalness,back_naturalness,sentiment,surface_toxicity,completed,last_updated
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,53,unique,": you call me hoe so I call you clown"" Aint That What You Rep Team HOE .","""You call me a hoe, so I call you a clown. Isn't that what you represent, Team HOE?""","You call me a hoe, so I call you a clown. Ain't that what you represent, Team HOE?",,,meaning_changed,yes,"- ""rep"" means to actively claim or align with for a specific group and it's more of a vocal loyalty
- It does not equate to ""represent"" which is something that's more about symbolism or someone's values. ",natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-18T11:18:48.044Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,54,unique,Really dis nigga just wrote me in my inbox and said fuck sum..,I can't believe this guy just messaged me and suggested we have sex.,I can’t believe this man just messaged me talkin bout tryna smash.,,,meaning_changed,yes,"- ""said fuck sum.."" this means more of that someone emailed them to tell them to have sex.
- It did not mean that they ""suggested we have sex."" ",natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T11:20:16.750Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,55,unique,Devin drunk ass gone wake me up then go to sleep -_- tf?,Devin's drunk self is going to wake me up and then go to sleep; what the f***?,Devin drunk self finna wake me up and then go to sleep; what the f***?,,,meaning_changed,yes,"- ""Devin's drunk self is going"" this changes the meaning from the original aae referencing something that happened in the past to something that ""is"" going to happen in the future (prediction event). ",natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T11:23:45.153Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,56,unique,"idc how much you say"" you're loyal , yo actions literally gotta prove it to me!",I do not care how much you say you are loyal; your actions literally have to prove it to me!,I don't care how much you say you loyal; your actions literally gotta prove it to me!,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T11:26:08.653Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,57,unique,I could never date a Taurus or be friends with one,I would never date a Taurus or be friends with one.,I ain’t never datin no Taurus or even bein friends with one.,,,same_meaning,yes,,unnatural_or_noisy,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T11:27:03.385Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,58,unique,I'm really about fed up with everything and I'm noy having it anymore.,"I am really fed up with everything, and I am not having it anymore.","I'm really fed up with everything, and I ain't havin it no more.",,,same_meaning,yes,,unnatural_or_noisy,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T11:30:03.035Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,59,unique,I Don't Wanna Spend My Nail Money On My Shoes #huhh,I do not want to spend my nail money on my shoes. #huh,I don't wanna spend my nail money on no shoes. #huh,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T11:31:56.569Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,60,unique,I agree how ur day going I knoe you out takin care of bizz,I agree. How is your day going? I know you are out taking care of business.,I feel that. How your day goin? I know you out handlin business.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T11:33:19.467Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,61,unique,I Guess My Boy Got Dat Dope Dick Cause Im Damn Sure ADDICTED! Make Up Sexx Is Da BEST...Off Ta Sleep I Go ;),I guess my boyfriend has that amazing sex because I am certainly addicted! Makeup sex is the best... off to sleep I go. ;),I guess my man got that bomb sex cause I'm definitely addicted! Makeup sex the best... bout to go to sleep. ;),yes,,meaning_changed,yes,"""My boy"" does not equate to ""boyfriend."" 

This more likely refers to a friend they have sexual relations with, but without romantic commitment. As it's a reason why they aren't calling the person ""boyfriend."" ",natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T11:37:13.484Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,62,unique,Why at Imhotep graduation they doing God Is Here- they not better than CAPA though,"Why are they performing ""God Is Here"" at the Imhotep graduation? They aren't better than CAPA, though.","Why they performin' ""God Is Here"" at the Imhotep graduation? They ain't better than CAPA, tho.",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T11:40:33.198Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,63,unique,I'll check it out and get back to you a bit later,I will check it out and get back to you a bit later.,I'mma check it out and get back with you in a lil bit.,,,same_meaning,yes,,unnatural_or_noisy,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T11:41:12.701Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,64,unique,O and I have to bowl on Sunday after my game,"Oh, and I have to bowl on Sunday after my game.","Oh, and I gotta bowl on Sunday after my game.",,,same_meaning,yes,,unnatural_or_noisy,unnatural_or_imitated,neutral,no_potentially_toxic_wording,yes,2026-05-18T11:42:11.081Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,65,unique,:) i bet but you are Beautiful so you can boost your shit but don't let go to your head lol,":) I believe it, but you are beautiful, so you can be proud of yourself; just do not let it go to your head, lol.",":) I believe it, but you beautiful so you can be feeling yourself; just don’t let it go to your head lol.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T11:45:08.700Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,66,unique,Ion show alot of females attention cus dat what dey want from a nigga cause once you show dem you got dey attention dey gone trap you rns,"I don’t give many women attention because that is what they want from a man; once you show them they have your attention, they are going to trap you. Real talk.","I don't give many females attention cuz that's what they be wantin from a man; once you show 'em they got your attention, they gone trap you. Real talk.",,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T11:48:26.082Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,67,unique,aiite weak ass trick ass lil bruh bye cuss me nd u as friend nonsince,"Alright, you weak and deceitful little man, goodbye, because the idea of you and me being friends is nonsense.","Aight, you weak and snake ass little man, bye, cuz the thought of you and me being friends is a joke.",,,meaning_changed,yes,"""little man"" does not equate to ""lil bruh,"" as ""lil bruh"" is more of a recognition that they are older than the person they are talking to. ",natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-18T11:53:02.971Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,68,unique,Gudmorning Baby i Love u...Can u Plzzz Wakee upppp im on Planet>>> BOREDom lbvs Bae man,"Good morning, baby. I love you. Can you please wake up? I am extremely bored, I’m laughing but I’m serious, baby.","Good morning, baby. I love you. Can you please wake up? I’m bored as hell, I’m laughing but I’m deadass, baby.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T12:01:04.107Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,69,unique,He a dope boy he stay in the street... He attracted to dis fast money !,He is a drug dealer who is always in the streets... He is attracted to this fast money!,He a drug dealer always in them streets... He bout that fast money!,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T12:03:24.890Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,70,unique,": haha...sirik aja, ini lo uda dibukain. Wuenak Lin, aku pesen seafood baked rice, melted cheese nya itu looo....ga ngiler kah?","Note: The original tweet provided is actually in **informal Indonesian/Javanese**, not African American English (AAE). Below is the translation of that text into Standard American English (SAE):

**Standard American English translation:**
Haha, you're just jealous; look, it’s already been opened. It's delicious, Lin! I ordered seafood baked rice—just look at that melted cheese. Doesn't it make your mouth water?","Haha, you just jealous; look, it already been opened. It’s fire, Lin! I ordered that seafood baked rice—just look at that melted cheese. Don’t it make your mouth water?",yes,yes,same_meaning,yes,,unnatural_or_noisy,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-18T12:04:38.039Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,71,unique,": I don't go outside in the summer. Sal & back fuck that it be too hot""im learning this summer frfr","I don't go outside in the summer. To Sal and back? Forget that; it is too hot. I am really learning that this summer, for real.","I don't be goin outside in the summer. To Sal and back? Forget that; it's too hot. I'm really learnin that this summer, for real.",,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T12:07:15.855Z
