annotator,aae_speaker_identity,regional_background,regional_background_notes,written_aae_familiarity,acknowledgement_consent,acknowledgement_name,item_index,sample_type,aae_text,sae_text,aae_back_text,special_mark,unintelligible_original,semantic_equivalence,sentiment_preservation,semantic_change_notes,original_naturalness,back_naturalness,sentiment,surface_toxicity,completed,last_updated
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,281,unique,Brittany need to mind her damn business and stop tweet watching lol,"Brittany needs to mind her own business and stop monitoring my tweets, lol.","Brittany need to mind her business and stop watching my tweets, lol.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T03:59:00.300Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,282,unique,I put my phone on my car fixing it 28 days after I got it. Drove off after I was done.,"I put my phone on my car while I was fixing it, 28 days after I got it. I drove off after I was finished.","I put my phone on my car while I was fixin it, 28 days after I got it. Pulled off right after I was done.",,yes,partly_same_meaning,yes,,somewhat_natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T04:01:13.297Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,283,unique,Couldn't have been that hard to get me a smoothie if I'm paying... good look,It couldn't have been that difficult to get me a smoothie since I was paying for it. Thanks for nothing.,It couldn't have been that hard to get me a smoothie since I was paying for it. Thanks for nothing.,,,meaning_changed,yes,,unnatural_or_noisy,unnatural_or_imitated,negative,no_potentially_toxic_wording,yes,2026-05-18T04:01:39.648Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,284,unique,"My Life, my choices, my mistakes, my lessons, not your business.","My life, my choices, my mistakes, and my lessons are none of your business.","My life, my choices, my mistakes, and my lessons ain't none of your business.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T04:01:54.812Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,285,unique,lets be specific if im who you feeling am I wrong for showing interest too these niggas around?!,"Let's be specific: if I'm the one you're interested in, am I wrong for showing interest in these other guys as well?","Let’s be specific: if I’m the one you interested in, am I wrong for showing interest in these other guys too?",,,same_meaning,yes,,natural,unnatural_or_imitated,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T04:02:27.712Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,286,unique,Just thought about it.... if I wasnt shit to you why should I still act like.....u know what.... fuck it #forreal ...,"I just thought about it... if I didn't mean anything to you, why should I still act like... you know what... forget it. #Seriously","I just thought about it... if I didn't mean nothing to you, why should I still act like... you know what... forget it. #ForReal",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T16:29:20.840Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,287,unique,Going out to eat with the boys tomorrow...... Who wanna come ?,I am going out to eat with the guys tomorrow... Who wants to come?,I'm going out to eat with the guys tomorrow... Who wanna come?,,,same_meaning,yes,,natural,somewhat_natural,positive,no_potentially_toxic_wording,yes,2026-05-18T16:29:45.991Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,288,unique,"you told me let em talk , cus they aint making us no money : )","You told me to let them talk, because they aren't making us any money. :)","You told me let 'em talk, cause they ain’t makin us no money. :)",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T16:30:32.932Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,289,unique,Statistic show that 99/ 100 men who text back K get friend zone by a woman,"Statistics show that 99 out of 100 men who text back ""K"" get friend-zoned by a woman.","Stats show 99 out of 100 dudes that text back ""K"" be getting friend-zoned by a woman.",,yes,meaning_changed,yes,,unnatural_or_noisy,unnatural_or_imitated,negative,no_potentially_toxic_wording,yes,2026-05-18T16:31:06.807Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,290,unique,Mane they got a show where ppl walk around naked in da jungle on discovery channel!!!,"Man, they have a show where people walk around naked in the jungle on the Discovery Channel!","Man, they got a show where people walkin round naked in the jungle on Discovery Channel!",,,same_meaning,yes,,natural,unnatural_or_imitated,neutral,no_potentially_toxic_wording,yes,2026-05-18T16:34:05.159Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,291,unique,Call Me What U Want Bet U Can't Call Me Broke. You Pussy Ass Niggas Yall Who I Hustle For. U In Dese Street N U Ain't Getn Money U A Joke!,"Call me what you want, but I bet you cannot call me broke. You cowardly men are the ones I work hard for. If you are in these streets and you are not making money, you are a joke!","Call me what you want, but I bet you can't call me broke. You scary ass men the ones I work hard for. If you in these streets and you ain't makin no money, you a joke!",,,same_meaning,yes,,natural,unnatural_or_imitated,negative,toxic_wording_with_toxic_meaning,yes,2026-05-18T16:35:00.641Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,292,unique,Knowing that 35th picture in yo phone is you naked as hell,Knowing that the 35th picture on your phone is of you completely naked.,Knowin the 35th picture on yo phone is of you butt naked.,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T16:35:25.587Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,293,unique,: I keep my circle small. Just because we speak doesn't make us cool & just because we're cool doesn't make us friends.,"I keep my social circle small. Just because we talk doesn't mean we are on good terms, and just because we are on good terms doesn't mean we are friends.","I keep my circle small. Just cause we talk don't mean we cool, and just cause we cool don't mean we friends.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T16:36:01.767Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,294,unique,u shuld b da las person to kall me a freak hoe,You should be the last person to call me a freak ho.,You the last person should be callin me a freak ho.,,,same_meaning,yes,,natural,natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-18T16:36:18.187Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,295,unique,Dang i just realized i havent been on here in a min....,"Dang, I just realized I haven't been on here in a while....","Damn, I just realized I ain't been on here in a minute....",,,same_meaning,yes,,natural,unnatural_or_imitated,neutral,no_potentially_toxic_wording,yes,2026-05-18T16:36:34.043Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,296,unique,Only thing I missd bot #mgc is classes was only 50min long,The only thing I missed about #mgc is that classes were only 50 minutes long.,Only thing I missed bout #mgc is classes was only 50 minutes long.,,,same_meaning,yes,,unnatural_or_noisy,unnatural_or_imitated,neutral,no_potentially_toxic_wording,yes,2026-05-18T16:36:53.676Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,297,unique,sme shxt ii swear ion understand dhtx why ion believe shxt a nigha say dey LIE,Some shit I swear I don't understand; that’s why I don't believe anything a man says. They lie.,Some shit I swear ion understand; dat’s why I don’t believe nothin a man say. They be lyin.,,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T16:38:17.162Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,298,unique,Im not go keep telling you im done imma just show you,I'm not going to keep telling you I'm done; I'm just going to show you.,I ain't gon keep telling you I'm done; I'm just gon show you.,,,same_meaning,yes,,natural,somewhat_natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T16:38:41.864Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,299,unique,"I want breakfast in bed, I get it while she sleep. She wake up get off then she back to sleep..","I want breakfast in bed; I get it while she is sleeping. She wakes up, finishes, and then she goes back to sleep.","I want breakfast in bed; I get it while she sleepin. She wake up, finish, and then she go back to sleep.",,,meaning_changed,yes,Sex innuendo,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T16:39:58.849Z
annotator_2,yes,northeast_or_midatlantic,,very_familiar,name_ok,,300,unique,I been balling so damn hard that iThink That im Kobe,I have been doing so well that I think that I am Kobe.,I been doin so good I think I'm Kobe.,,,partly_same_meaning,yes,Referring to money.,natural,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-18T16:40:41.430Z
